user_id,item_list
1136,3643 5114 6883 17955
1137,4948 4955 1295 17955
1138,17594 5113 3839 17955
1139,18284 5113 15293 17955
1140,15101 15100 8668 17955
1141,18494 18494 18494 17955
1142,4658 4658 5197 17955
1143,9093 4691 16271 17955
1144,5090 3842 5061 17955
1145,5467 6507 5394 17955
1146,17351 17351 17348 17955
1148,18494 18494 18494 17955
1149,9201 4658 8405 17955
1150,3942 5128 11145 17955
1151,13208 13208 16403 17955
1152,16278 7905 5539 17955
1153,4284 4034 8858 17955
1154,1655 10846 4733 17955
1155,4704 4704 8306 17955
1156,10466 5114 18494 17955
1157,7661 7657 13008 17955
1159,8763 11439 10181 17955
1160,6530 4691 3567 17955
1161,16162 16162 4369 17955
1162,4634 8308 8307 17955
1163,4634 4634 6649 17955
1164,5192 192 5061 8638
1165,3566 3566 5883 17955
1166,7885 5143 8115 8638
1167,189 192 197 17955
1169,9203 9199 9200 17955
1170,10074 4090 5618 17955
1171,3105 8481 5835 17955
1173,4687 4687 5926 17955
1174,18494 18494 18494 17955
1177,3566 3566 6376 17955
1178,3565 3582 4754 17955
1180,7885 7885 6175 17955
1181,161 4057 8582 17955
1182,7496 7496 7396 17955
1183,18494 18494 18494 17955
1184,10167 10167 5202 17955
1185,3565 3565 5918 17955
1186,18494 18494 18494 17955
1187,5296 5296 4020 17955
1188,10142 4844 12638 17955
1189,8445 6404 14165 17955
1190,4693 5112 5709 17955
1191,15120 15120 15120 17955
1192,18494 18494 18494 17955
1193,16179 4844 4541 17955
1195,8565 8565 4489 17955
1196,7446 4446 7870 17955
1197,12089 12227 6105 17955
1198,4657 4657 8666 17955
1199,18494 18494 18494 17955
1200,15119 15119 15119 17955
1201,189 197 15197 17955
1202,4018 4018 2910 17955
1203,3879 6528 3889 17955
1204,8391 8391 9072 17955
1205,18494 18494 18494 17955
1206,11214 2301 16183 8638
1207,144 144 7594 17955
1208,2810 8638 890 17955
1209,18494 18494 18494 17955
1210,739 4630 17294 17955
1211,7198 5297 5042 17955
1212,18141 5114 18149 17955
1213,8445 7581 17869 17955
1214,4657 4657 5943 17955
1216,7365 3938 5135 17955
1217,18494 18494 18494 17955
1218,6528 6528 4290 8638
1219,485 5111 17404 17955
1220,4595 2400 4596 17955
1221,10067 10067 189 17955
1222,8481 4844 16689 17955
1223,725 725 12640 17955
1224,18494 18494 18494 17955
1225,5142 8638 5142 17955
1229,197 197 184 17955
1230,18494 18494 18494 17955
1231,18494 18494 18494 17955
1232,4968 4968 15642 17955
1233,14391 3720 5290 17955
1234,16862 4359 2067 17955
1235,2034 5297 3785 17955
1236,739 9228 11735 17955
1237,18494 18494 18494 17955
1238,521 2301 4482 17955
1239,2301 2301 4491 17955
1240,4034 4034 15017 17955
1241,13935 7880 13417 17955
1242,15114 15114 15114 10227
1243,6202 6202 6208 17955
1244,10155 13289 6827 17955
1245,18494 18494 18494 17955
1246,12257 8481 4489 17955
1247,15102 12469 11310 17955
1248,9224 13918 10606 17955
1249,8535 8535 6175 17955
1250,18494 18494 18494 17955
1251,12258 6018 12259 8638
1252,7651 12187 6947 17955
1253,3566 8638 3527 17955
1254,9228 9228 9227 17955
1256,737 10068 17548 17955
1257,18494 18494 18494 17955
1258,738 738 8661 17955
1259,12355 10163 12355 17955
1261,6824 7703 16290 17955
1262,16850 4634 5928 17955
1263,4279 4279 4607 17955
1264,9203 7581 3578 17955
1265,10068 10068 6997 17955
1266,5153 8507 18181 17955
1267,12257 8306 4712 17955
1268,18494 18494 18494 17955
1269,8306 8306 17205 17955
1270,18494 18494 18494 17955
1271,4704 4279 6533 17955
1272,5722 10167 8839 17955
1273,10167 10167 2829 17955
1274,16293 197 5884 17955
1275,16661 16661 10290 17955
1276,9228 9228 932 17955
1277,4691 4691 16271 17955
1278,16988 3106 4525 17955
1279,4124 9228 7825 17955
1281,5673 14852 5083 17955
1282,3566 197 195 17955
1283,4034 4034 1945 17955
1284,15120 187 5061 17955
1285,189 194 186 17955
1286,6793 6793 432 17955
1287,4410 4844 7933 17955
1288,18494 18494 18494 17955
1290,4013 4346 9942 17955
1291,5297 5297 63 17955
1292,10068 10068 5290 17955
1293,4082 4082 17351 17955
1294,4634 4658 17383 17955
1296,189 189 6758 17955
1297,5142 2301 4481 17955
1298,9126 8638 4654 17955
1299,4279 4279 5258 17955
1300,18494 18494 18494 17955
1301,17988 10067 17988 17955
1302,6934 13202 6931 17955
1303,9126 10163 14142 17955
1304,11834 9572 7128 17955
1305,18494 18494 18494 17955
1306,4013 12720 4013 17955
1307,7659 6530 3567 8638
1308,6203 10068 8858 17955
1310,2506 2507 2290 17955
1311,4637 4693 4718 17955
1313,6528 6528 5636 17955
1314,6886 6229 6887 17955
1318,197 197 195 8638
1320,197 194 8413 17955
1323,16178 4446 4035 17955
1324,8668 8668 8668 17955
1325,5673 5673 5345 17955
1326,15120 4634 15120 17955
1327,17234 15225 18494 17955
1328,521 5297 3190 17955
1329,18494 18494 18494 17955
1330,657 8186 5882 17955
1331,14313 7172 14313 17955
1332,2759 17490 5620 17955
1333,15114 197 184 17955
1334,5897 4280 6209 17955
1336,4640 4640 8454 17955
1338,16521 4768 15981 17955
1339,4753 2736 8386 17955
1340,5678 4844 5678 17955
1341,7607 6289 7607 17955
1342,11734 13825 12927 17955
1344,4691 4035 9487 17955
1345,7495 7495 5061 17955
1346,11734 9128 5647 17955
1347,10068 10068 8483 17955
1348,8483 5113 13007 17955
1349,4019 8668 4489 17955
1350,4658 4658 6933 17955
1352,15102 5896 10597 17955
1353,16421 3105 17294 17955
1354,10067 1212 186 17955
1355,6545 13208 3561 17955
1356,16532 762 16542 17955
1357,21 520 2950 17955
1358,4355 4355 11154 17955
1359,4985 6292 15129 17955
1360,8570 6292 13305 17955
1361,18494 18494 18494 17955
1362,4634 4634 8640 17955
1363,5143 5143 4481 17955
1365,11079 14912 18199 17955
1366,379 8666 18099 17955
1367,15031 10813 9050 17955
1369,724 724 724 17955
1370,15657 13879 17709 17955
1371,4657 4657 11446 17955
1372,8306 8306 8307 17955
1373,10466 6404 5513 17955
1374,5143 5147 4761 17955
1375,4723 4127 4725 8638
1376,4124 3898 16166 17955
1377,18494 18494 18494 17955
1378,16532 10163 8536 17955
1379,7661 8481 9487 17955
1380,389 11624 11605 17955
1381,16530 4361 17539 17955
1382,724 724 724 17955
1383,17750 17750 13133 17955
1386,4702 4034 4718 17955
1387,4657 4657 5681 17955
1388,189 194 186 17955
1389,189 189 6679 17955
1390,14870 10142 7688 17955
1391,18494 18494 18494 17955
1392,192 192 194 17955
1393,18494 18494 18494 17955
1394,11734 4844 4005 17955
1395,189 187 17869 17955
1396,4034 4034 4033 17955
1397,18494 18494 18494 17955
1398,13208 13208 13216 17955
1399,7824 7824 3960 17955
1401,8858 8856 17265 17955
1402,6555 8485 6448 17955
1403,11211 11559 5913 17955
1404,725 725 7456 17955
1405,7353 7353 15801 17955
1406,5192 5192 18099 17955
1407,8535 8535 8536 17955
1408,17680 7171 9357 17955
1409,14177 12358 6950 17955
1410,9303 9303 4309 17955
1411,3572 3572 4717 17955
1412,3517 9224 3517 17955
1413,4748 4844 8020 17955
1414,4658 4658 2910 17955
1415,15119 15119 3567 8638
1416,4034 4034 4033 17955
1417,4770 4361 4033 17955
1418,15120 187 195 17955
1419,18182 11977 12470 17955
1420,11222 4258 6435 17955
1421,18494 18494 18494 17955
1422,18167 18156 18167 17955
1423,14801 10232 10533 17955
1424,12815 4280 4519 17955
1425,7496 7496 9476 17955
1426,197 194 187 17955
1427,5729 5434 5729 17955
1428,724 10068 377 17955
1429,7496 7496 15227 17955
1430,12804 15284 4295 17955
1431,18494 18494 18494 17955
1432,3689 12756 15415 17955
1433,4123 4123 186 17955
1435,18494 18494 18494 17955
1437,5281 5281 5276 17955
1438,18494 6799 18494 17955
1439,6650 8872 9536 17955
1441,521 521 15800 17955
1442,18494 18494 18494 17955
1443,18494 18494 18494 17955
1445,5561 5561 6830 17955
1446,5143 3942 12904 17955
1447,17750 8638 4491 17955
1448,3251 3251 13838 17955
1449,1105 4171 6069 17955
1450,75 5135 76 17955
1451,189 189 197 17955
1452,4346 18096 1409 17955
1453,3534 3529 10564 17955
1454,6165 5294 6158 17955
1455,18172 1835 9915 17955
1456,17597 12155 17594 17955
1457,4713 192 3807 17955
1458,18494 18494 18494 17955
1459,15119 3877 5942 17955
1460,15055 13688 2903 17955
1461,18494 18494 18494 17955
1462,18494 18494 18494 17955
1463,145 145 6490 17955
1464,6934 4687 16953 17955
1466,8031 18343 6652 17955
1467,7885 3572 16727 8638
1468,5192 5192 3962 17955
1469,1400 6364 6428 17955
1470,379 8179 17348 17955
1471,8074 16184 6532 17955
1472,16661 16661 16661 17955
1473,18494 18494 18494 17955
1474,10068 10068 8631 17955
1475,6793 6793 4369 17955
1476,5113 6289 16840 17955
1477,6889 3806 7961 17955
1478,13325 9303 8858 17955
1479,9477 9477 4829 17955
1480,192 192 186 17955
1481,7496 8638 11933 17955
1482,5203 7437 5204 17955
1483,16712 8179 11100 17955
1484,4703 5142 4794 17955
1486,11214 5297 8980 17955
1487,3565 3565 18308 17955
1488,3566 8638 5358 17955
1489,4657 11734 7688 17955
1490,18494 18494 18494 17955
1491,15102 15102 17956 8638
1492,3568 3569 12535 17955
1493,18494 18494 18494 17955
1494,5296 5296 198 17955
1495,1303 11624 9471 17955
1496,4194 6528 1148 17955
1497,4658 4658 4768 17955
1498,5191 8858 8857 17955
1499,4748 13208 13542 17955
1500,521 9475 3587 17955
1501,18494 18494 18494 17955
1502,18494 18494 18494 17955
1504,18494 18494 18494 17955
1505,2805 3898 2809 17955
1506,4123 4123 4140 17955
1507,4630 4630 4630 17955
1508,10169 6654 4729 17955
1509,12358 12358 12356 17955
1510,5305 4446 4213 17955
1511,725 725 4356 17955
1512,5679 3806 16231 17955
1513,8165 17558 17346 17955
1514,12210 18114 1986 17955
1515,18494 18494 18494 17955
1516,8031 5297 18323 8638
1517,1631 5144 7316 17955
1518,9206 9206 9206 8638
1519,7493 4844 8536 17955
1520,11167 3866 5876 17955
1521,15119 15119 13671 17955
1522,8519 4019 7456 17955
1523,2292 2292 2790 17955
1524,4658 4658 4817 17955
1525,18494 18494 18494 17955
1526,192 192 192 8638
1527,5918 9126 5919 17955
1529,17559 8179 7769 17955
1531,5189 10167 4467 17955
1532,4280 8635 17956 8638
1534,6796 9303 10103 17955
1535,5296 5645 10290 17955
1536,16176 16176 15016 17955
1537,5433 5433 12460 17955
1538,4785 4486 4484 17955
1539,8900 5494 10043 17955
1540,16530 5508 18443 8638
1541,4634 4634 5195 17955
1542,3572 3572 3960 17955
1543,3566 3566 6429 17955
1544,18494 18494 18494 17955
1545,4658 4658 4493 17955
1546,4359 11559 10567 17955
1547,16178 3601 16307 17955
1548,18494 18494 18494 17955
1549,4657 4657 4658 5113
1550,725 197 16097 17955
1551,18494 18494 18494 17955
1552,16384 13918 13973 17955
1553,4984 4983 9108 17955
1554,5547 14840 17646 17955
1555,18494 18494 18494 17955
1557,7495 7495 7492 17955
1558,10227 10227 11310 17955
1559,5143 7581 5553 17955
1560,8414 8666 8873 17955
1561,15030 9475 12358 17955
1563,189 9303 4482 17955
1564,18494 18494 18494 17955
1567,5189 5189 4729 17955
1568,5933 10068 4718 17955
1569,9476 3807 9477 17955
1570,4657 4657 1843 17955
1572,3572 3572 1191 17955
1573,9203 9204 8425 17955
1574,16158 8627 4744 17955
1575,7607 10232 4294 17955
1576,9092 9092 6158 17955
1577,9126 9126 9475 17955
1578,4669 5561 5364 17955
1579,8857 7310 8855 17955
1580,197 189 189 17955
1582,725 725 725 17955
1585,2506 4691 16234 17955
1586,5593 8635 4283 17955
1588,520 520 520 17955
1589,7496 7496 7496 17955
1590,144 4033 17869 8638
1591,15674 4201 17501 17955
1592,3565 4279 186 17955
1593,15119 6404 186 17955
1594,6203 4687 10565 17955
1595,3251 3251 3251 17955
1596,18494 18494 18494 17955
1597,3565 3565 4519 17955
1598,10067 10067 6866 17955
1599,18494 18494 18494 17955
1600,18494 18494 18494 17955
1601,18494 18494 18494 17955
1602,4279 4279 4238 17955
1603,7606 8257 7609 17955
1605,18494 18494 18494 17955
1606,18494 18494 18494 17955
1607,11734 11734 4947 17955
1608,11814 9714 4238 17955
1609,12358 8668 8668 17955
1610,18494 18494 18494 17955
1611,18146 1944 8230 17955
1612,3569 3569 3569 17955
1614,7495 9228 5875 17955
1615,9132 6404 5143 4657
1616,10068 10068 3644 17955
1617,18494 18494 18494 17955
1618,4724 4657 4709 17955
1619,15119 15119 15119 17955
1620,11945 16869 11942 17955
1621,724 724 724 17955
1622,8877 5508 4794 17955
1623,14194 14194 16107 17955
1624,9655 17729 4045 17955
1625,17679 17307 10259 17955
1626,5143 5143 5585 17955
1627,6530 9461 9162 17955
1628,2244 8982 12639 17955
1629,16103 8179 18323 17955
1630,4723 4703 4754 17955
1631,16530 8186 14362 8638
1632,4691 4691 9487 17955
1633,738 738 10595 17955
1634,3591 5671 3574 17955
1635,15119 15119 5344 17955
1636,8534 5645 323 17955
1637,15114 15114 15114 17955
1638,6901 16684 8418 17955
1639,18494 18494 18494 17955
1640,18494 18494 18494 17955
1641,2379 16501 1429 17955
1642,3565 6404 18250 17955
1643,18494 18494 18494 17955
1644,11193 18336 152 17955
1645,4657 4657 10086 17955
1646,15031 11734 17432 17955
1647,10068 10068 17956 8638
1648,3565 4658 13389 17955
1649,7889 4629 8351 17955
1650,3566 3566 14163 17955
1651,15114 15114 15114 17955
1652,17351 17558 12734 17955
1654,6650 7581 18184 17955
1655,9093 3572 5542 17955
1656,7493 7493 7493 17955
1657,4128 4128 14118 17955
1658,4279 4279 4947 17955
1659,10314 13918 2740 17955
1660,10972 9063 16993 17955
1661,16186 17558 6506 17955
1662,18360 18360 2216 17955
1663,14807 13189 5997 17955
1664,6793 6793 9487 17955
1665,2824 2513 16954 17955
1666,13202 13202 16177 17955
1668,18494 18494 18494 17955
1669,4634 4658 6256 17955
1670,2962 13918 6645 17955
1671,18100 18095 17962 17955
1672,6930 6930 6930 17955
1673,10163 10163 3809 17955
1674,2244 6659 1356 17955
1676,4187 5645 15423 17955
1677,3251 5645 3251 17955
1678,18494 18494 18494 17955
1679,4691 4691 11310 17955
1680,1009 12100 9315 17955
1681,18494 18494 18494 17955
1682,6018 6018 8081 17955
1683,8500 17782 3960 17955
1684,4035 4035 15017 17955
1685,6793 6289 5282 17955
1686,9476 9476 9477 17955
1687,1468 7254 14627 17955
1689,18494 18494 18494 17955
1690,10068 10068 7591 17955
1691,18100 7659 17509 17955
1692,4703 4703 6958 17955
1693,5682 17748 10212 17955
1694,7661 7657 3971 17955
1696,8506 8179 6817 17955
1697,18494 18494 18494 17955
1698,8445 4410 17956 8638
1699,16086 14074 4098 17955
1701,12704 15249 14629 17955
1702,11218 4119 3254 17955
1703,8516 6289 3994 17955
1704,5142 11733 17255 17955
1705,6531 6289 5418 17955
1706,4688 9302 5928 17955
1707,6167 6167 4539 17955
1708,3877 10067 3983 17955
1709,3877 3877 5670 17955
1710,3877 3877 4301 17955
1711,18494 18494 18494 17955
1712,10142 14851 5654 17955
1713,5429 13172 10811 17955
1714,15030 17750 4285 17955
1715,6292 6292 5561 17955
1716,5430 5297 16147 17955
1717,8414 8666 18355 17955
1719,6798 17558 17733 17955
1720,5896 5645 5177 17955
1722,9126 9126 9475 17955
1723,11214 11214 15397 17955
1724,4703 4703 4704 17955
1725,5115 5113 4481 17955
1726,5143 5113 4001 17955
1727,18494 18494 18494 17955
1728,17750 17750 16465 17955
1729,3572 3572 3528 8638
1730,18494 18494 18494 17955
1731,9477 6229 7606 17955
1732,6798 6798 4489 17955
1733,15114 15114 15114 17955
1734,3572 3572 9125 17955
1735,5101 6018 8437 17955
1736,18494 18494 18494 17955
1737,8505 5204 6295 17955
1738,7588 7581 10290 17955
1739,3572 3572 8452 17955
1740,16219 3105 5834 17955
1741,4702 189 186 17955
1742,5143 5143 5133 17955
1743,6798 6798 7471 17955
1744,725 725 10811 17955
1745,18494 18494 18494 17955
1746,9260 9126 5133 17955
1747,4704 4704 9452 17955
1748,3565 5645 1419 17955
1749,18233 15119 18232 17955
1750,521 4280 184 17955
1751,4703 8186 18299 17955
1752,16293 4019 4719 17955
1753,4691 4691 9487 17955
1754,18494 18494 18494 17955
1755,4771 8635 10319 17955
1756,18146 10163 6542 17955
1757,18494 18494 18494 17955
1758,189 197 14777 17955
1759,9475 4627 8536 17955
1760,7437 7437 2206 17955
1761,6901 2669 17323 17955
1762,4657 6404 3795 17955
1763,5402 7437 4491 17955
1764,18494 18494 18494 17955
1765,6228 15383 397 17955
1766,12761 8186 18184 8638
1768,16661 16661 5344 17955
1769,18494 18494 18494 17955
1770,18494 18494 18494 17955
1771,4976 4112 3929 17955
1772,3877 3877 7609 17955
1773,9093 9093 13428 17955
1775,12257 8666 235 17955
1776,3565 3565 16958 17955
1777,7985 9143 1713 17955
1778,197 197 189 17955
1779,15458 17335 6111 17955
1781,18494 18494 18494 17955
1783,7496 7495 5061 17955
1784,8729 3636 7289 17955
1785,11301 11559 4197 17955
1786,7489 7310 7489 17955
1787,5649 3633 6158 17955
1788,5163 10227 7003 17955
1789,15503 16262 16727 17955
1790,18494 18494 18494 17955
1791,8564 8564 9085 17955
1792,18494 18494 18494 17955
1793,15801 15801 5550 17955
1794,5746 11240 2353 17955
1795,15101 15101 13940 17955
1796,8163 11393 8163 17955
1797,5361 7077 13324 17955
1799,7437 7437 18109 17955
1800,10067 10067 9047 17955
1802,15100 15100 17250 17955
1803,7657 7657 7657 17955
1804,3565 3565 5267 17955
1805,5143 5143 4481 17955
1806,15801 5174 5412 17955
1807,17316 14083 17594 17955
1808,15116 8049 9085 17955
1809,4748 5113 15714 17955
1810,4703 4019 4704 17955
1811,5508 5562 3804 17955
1812,16099 16099 16100 17955
1813,5530 3898 11371 17955
1814,8308 8308 8307 17955
1816,7493 12469 5061 17955
1817,18494 18494 18494 17955
1818,16661 16661 16661 17955
1819,4703 4703 5206 17955
1820,5673 5673 248 17955
1821,5189 5189 6963 17955
1822,4514 4968 9961 17955
1823,18494 18494 18494 17955
1824,4767 8668 8246 17955
1825,18494 18494 18494 17955
1826,9199 9199 8405 17955
1827,3565 3565 198 17955
1828,8523 4771 7493 17955
1829,7254 6899 245 17955
1830,15704 11046 16815 17955
1831,4983 4983 4983 17955
1832,5865 11280 816 17955
1833,7171 8831 1399 17955
1834,4704 4704 5942 17955
1835,16532 5645 4696 8638
1836,189 189 5942 8638
1837,18494 18494 18494 17955
1838,9205 7659 12081 17955
1839,18062 189 18062 8638
1840,155 11639 8283 17955
1841,5561 5561 4804 17955
1842,5143 5143 1464 17955
1843,7659 3569 63 17955
1844,3572 3572 15106 17955
1846,6202 4279 6205 17955
1847,4657 4657 6645 8638
1849,4658 4658 8920 17955
1851,18494 18494 18494 17955
1852,4124 4124 13667 17955
1853,8414 8666 7594 17955
1854,2398 6430 18059 17955
1855,5007 3897 5143 17955
